0.0958,0.1126,0.0976,0.0986,0.107,0.0868,0.1002,0.11,0.0924,0.099
0.0,0.0002,0.0004,0.0014,0.0076,0.03,0.0774,0.1534,0.2394,0.2964,0.3068,0.278,0.2632,0.2966,0.3684,0.4086,0.4268,0.4232,0.3576,0.259,0.1764,0.1172,0.0716,0.0392,0.013,0.0012,0.0,0.0
0.0,0.0,0.0002,0.001,0.0084,0.0332,0.0868,0.1664,0.244,0.2974,0.3052,0.2888,0.3054,0.3798,0.4462,0.4714,0.461,0.4408,0.3512,0.2548,0.1804,0.1216,0.0736,0.0412,0.012,0.002,0.0,0.0
0.0,0.0,0.0,0.0012,0.008,0.0414,0.1002,0.1672,0.2362,0.288,0.298,0.2956,0.3464,0.4244,0.4626,0.4664,0.4522,0.4282,0.3316,0.2496,0.1842,0.1216,0.0758,0.0408,0.0132,0.002,0.0002,0.0
0.0,0.0,0.0,0.0008,0.0096,0.0472,0.1052,0.166,0.2218,0.258,0.268,0.2908,0.3402,0.3962,0.4368,0.4326,0.416,0.3812,0.322,0.2486,0.1908,0.127,0.0734,0.0378,0.0146,0.0022,0.0004,0.0
0.0,0.0,0.0002,0.0018,0.0126,0.0568,0.1088,0.1622,0.1964,0.2246,0.2312,0.259,0.2914,0.331,0.3768,0.3982,0.3768,0.3502,0.3014,0.2458,0.188,0.1208,0.0684,0.0354,0.0148,0.0038,0.0004,0.0
0.0,0.0,0.0002,0.0032,0.02,0.0668,0.1156,0.1598,0.179,0.203,0.2234,0.2404,0.2612,0.3054,0.36,0.368,0.352,0.3424,0.3036,0.243,0.1748,0.117,0.063,0.0292,0.0108,0.0026,0.0002,0.0
0.0,0.0,0.0006,0.0064,0.0274,0.0718,0.1288,0.1734,0.1968,0.2246,0.2478,0.2628,0.296,0.3386,0.375,0.3804,0.3606,0.3422,0.2922,0.219,0.1522,0.0924,0.0492,0.0212,0.0074,0.0012,0.0,0.0
0.0,0.0,0.001,0.0054,0.0262,0.067,0.1316,0.1858,0.2212,0.2594,0.296,0.3168,0.3522,0.3888,0.4114,0.4104,0.3768,0.325,0.2584,0.1892,0.1206,0.0672,0.0368,0.0166,0.0064,0.001,0.0002,0.0
0.0,0.0,0.0006,0.0038,0.0156,0.0536,0.1124,0.1814,0.238,0.2964,0.3436,0.3702,0.4052,0.4288,0.4342,0.4036,0.3314,0.2648,0.203,0.1316,0.0798,0.0436,0.0216,0.0098,0.0044,0.0012,0.0002,0.0
0.0,0.0,0.0002,0.0014,0.0086,0.0292,0.0698,0.131,0.205,0.2764,0.3418,0.3888,0.4074,0.4102,0.3834,0.3298,0.2538,0.1868,0.1316,0.0824,0.0442,0.0236,0.0118,0.005,0.002,0.0008,0.0,0.0
0.0,0.0,0.0,0.0004,0.0036,0.0104,0.028,0.0628,0.1222,0.186,0.2522,0.2986,0.3094,0.296,0.2648,0.2096,0.1542,0.1002,0.0664,0.0422,0.0248,0.0126,0.0058,0.0018,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0014,0.0042,0.0112,0.0274,0.05,0.0832,0.1136,0.1344,0.1328,0.1368,0.1164,0.0876,0.0698,0.0452,0.031,0.0204,0.0152,0.008,0.0036,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0002,0.0014,0.004,0.0114,0.0232,0.0352,0.0484,0.0464,0.045,0.0424,0.0392,0.0352,0.0298,0.0204,0.0118,0.0088,0.0062,0.003,0.0006,0.0002,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0002,0.0006,0.0018,0.0058,0.01,0.012,0.0166,0.0156,0.0162,0.0144,0.0136,0.0106,0.0096,0.0074,0.0042,0.0034,0.0022,0.0016,0.0006,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0006,0.0006,0.0006,0.001,0.0014,0.0024,0.0026,0.002,0.001,0.0008,0.0004,0.0004,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.0,0.993736951983,0.987473903967,0.979123173278,0.972860125261,0.970772442589,0.972860125261,0.970772442589,0.977035490605,0.989561586639,0.993736951983,1.0,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.0,0.993736951983,0.979123173278,0.951983298539,0.881002087683,0.793319415449,0.716075156576,0.632567849687,0.580375782881,0.590814196242,0.582463465553,0.64509394572,0.726513569937,0.826722338205,0.891440501044,0.939457202505,0.979123173278,0.997912317328,1.00208768267,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.0,0.995824634656,0.974947807933,0.920668058455,0.818371607516,0.730688935282,0.594989561587,0.442588726514,0.323590814196,0.242171189979,0.225469728601,0.248434237996,0.363256784969,0.482254697286,0.64509394572,0.753653444676,0.874739039666,0.947807933194,0.993736951983,1.00208768267,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,0.997912317328,0.997912317328,0.995824634656,0.979123173278,0.933194154489,0.814196242171,0.686847599165,0.565762004175,0.415448851775,0.279749478079,0.192066805846,0.123173277662,0.104384133612,0.118997912317,0.194154488518,0.302713987474,0.453027139875,0.632567849687,0.776617954071,0.908141962422,0.983298538622,1.00208768267,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.0,0.997912317328,0.989561586639,0.94363256785,0.828810020877,0.697286012526,0.565762004175,0.398747390397,0.244258872651,0.141962421712,0.129436325678,0.108559498956,0.112734864301,0.0939457202505,0.123173277662,0.179540709812,0.294363256785,0.490605427975,0.703549060543,0.86012526096,0.964509394572,1.00208768267,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.0,0.993736951983,0.960334029228,0.891440501044,0.74739039666,0.594989561587,0.386221294363,0.269311064718,0.183716075157,0.160751565762,0.189979123173,0.21503131524,0.244258872651,0.204592901879,0.179540709812,0.146137787056,0.242171189979,0.350730688935,0.572025052192,0.805845511482,0.933194154489,1.00208768267,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.0,0.98121085595,0.914405010438,0.776617954071,0.638830897704,0.432150313152,0.260960334029,0.187891440501,0.192066805846,0.254697286013,0.331941544885,0.396659707724,0.427974947808,0.407098121086,0.306889352818,0.19624217119,0.192066805846,0.298538622129,0.465553235908,0.699373695198,0.922755741127,1.00208768267,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.0,0.945720250522,0.849686847599,0.68267223382,0.492693110647,0.296450939457,0.183716075157,0.179540709812,0.269311064718,0.377870563674,0.494780793319,0.613778705637,0.655532359081,0.590814196242,0.471816283925,0.306889352818,0.194154488518,0.235908141962,0.371607515658,0.613778705637,0.895615866388,1.00208768267,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,0.993736951983,0.903966597077,0.745302713987,0.559498956159,0.359081419624,0.206680584551,0.194154488518,0.27139874739,0.394572025052,0.553235908142,0.668058455115,0.778705636743,0.816283924843,0.76617954071,0.590814196242,0.390396659708,0.217118997912,0.200417536534,0.327766179541,0.578288100209,0.853862212944,0.997912317328,1.0,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,0.987473903967,0.824634655532,0.638830897704,0.438413361169,0.235908141962,0.173277661795,0.246346555324,0.388308977035,0.561586638831,0.720250521921,0.86012526096,0.920668058455,0.920668058455,0.837160751566,0.695198329854,0.457202505219,0.248434237996,0.204592901879,0.300626304802,0.540709812109,0.832985386221,0.995824634656,1.0,1.00208768267
1.00208768267,1.00208768267,1.0,1.00208768267,0.964509394572,0.76617954071,0.546972860125,0.327766179541,0.181628392484,0.189979123173,0.329853862213,0.503131524008,0.716075156576,0.849686847599,0.935281837161,0.9624217119,0.958246346555,0.870563674322,0.709812108559,0.503131524008,0.263048016701,0.198329853862,0.31732776618,0.528183716075,0.812108559499,0.997912317328,1.0,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,0.941544885177,0.674321503132,0.43006263048,0.229645093946,0.171189979123,0.250521920668,0.440501043841,0.647181628392,0.830897703549,0.933194154489,0.974947807933,0.985386221294,0.9624217119,0.845511482255,0.693110647182,0.46764091858,0.267223382046,0.225469728601,0.327766179541,0.542797494781,0.816283924843,1.0,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.0,0.920668058455,0.605427974948,0.359081419624,0.189979123173,0.185803757829,0.302713987474,0.544885177453,0.759916492693,0.910229645094,0.968684759916,0.997912317328,0.987473903967,0.941544885177,0.805845511482,0.617954070981,0.41127348643,0.25260960334,0.246346555324,0.377870563674,0.582463465553,0.832985386221,1.0,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.0,0.885177453027,0.557411273486,0.302713987474,0.156576200418,0.192066805846,0.377870563674,0.636743215031,0.855949895616,0.935281837161,0.985386221294,0.991649269311,0.949895615866,0.868475991649,0.709812108559,0.503131524008,0.344467640919,0.240083507307,0.286012526096,0.438413361169,0.653444676409,0.864300626305,1.0,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,0.845511482255,0.521920668058,0.27139874739,0.156576200418,0.208768267223,0.409185803758,0.665970772443,0.862212943633,0.931106471816,0.964509394572,0.939457202505,0.881002087683,0.745302713987,0.53235908142,0.379958246347,0.260960334029,0.229645093946,0.356993736952,0.542797494781,0.72860125261,0.901878914405,1.00208768267,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.0,0.835073068894,0.521920668058,0.27139874739,0.148225469729,0.19624217119,0.421711899791,0.647181628392,0.801670146138,0.86012526096,0.870563674322,0.820459290188,0.699373695198,0.524008350731,0.371607515658,0.279749478079,0.217118997912,0.304801670146,0.465553235908,0.638830897704,0.818371607516,0.931106471816,1.0,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,0.997912317328,0.847599164927,0.567849686848,0.300626304802,0.154488517745,0.194154488518,0.304801670146,0.475991649269,0.64509394572,0.684759916493,0.670146137787,0.592901878914,0.453027139875,0.342379958246,0.240083507307,0.194154488518,0.260960334029,0.400835073069,0.594989561587,0.753653444676,0.903966597077,0.968684759916,1.0,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,0.997912317328,0.87891440501,0.628392484342,0.390396659708,0.192066805846,0.133611691023,0.173277661795,0.237995824635,0.344467640919,0.371607515658,0.35490605428,0.306889352818,0.242171189979,0.189979123173,0.162839248434,0.225469728601,0.407098121086,0.580375782881,0.707724425887,0.870563674322,0.951983298539,0.991649269311,1.0,1.0,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.0,0.918580375783,0.736951983299,0.494780793319,0.283924843424,0.148225469729,0.098121085595,0.0960334029228,0.102296450939,0.141962421712,0.164926931106,0.152400835073,0.123173277662,0.137787056367,0.237995824635,0.405010438413,0.56993736952,0.726513569937,0.870563674322,0.939457202505,0.985386221294,0.997912317328,1.0,1.0,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.0,0.956158663883,0.832985386221,0.661795407098,0.455114822547,0.294363256785,0.169102296451,0.100208768267,0.0793319415449,0.0814196242171,0.098121085595,0.127348643006,0.181628392484,0.327766179541,0.46764091858,0.634655532359,0.770354906054,0.864300626305,0.937369519833,0.983298538622,0.997912317328,1.00208768267,1.0,1.0,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,0.995824634656,0.941544885177,0.853862212944,0.713987473904,0.542797494781,0.390396659708,0.267223382046,0.229645093946,0.231732776618,0.260960334029,0.342379958246,0.46764091858,0.605427974948,0.757828810021,0.853862212944,0.916492693111,0.968684759916,0.987473903967,0.995824634656,1.0,1.00208768267,1.00208768267,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,0.997912317328,0.997912317328,0.985386221294,0.970772442589,0.933194154489,0.881002087683,0.845511482255,0.810020876827,0.799582463466,0.812108559499,0.830897703549,0.862212943633,0.916492693111,0.949895615866,0.974947807933,0.989561586639,0.997912317328,0.997912317328,1.0,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.0,0.997912317328,0.995824634656,0.995824634656,0.995824634656,0.997912317328,0.997912317328,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267
1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267,1.00208768267
1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893
1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893
1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893
1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.0,1.0,0.989342806394,0.991119005329,0.984014209591,0.991119005329,0.992895204263,0.992895204263,0.996447602131,0.998223801066,0.998223801066,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.00177619893
1.00177619893,1.00177619893,1.00177619893,1.00177619893,1.0,1.00177619893,1.00177619893,1.0,1.0,0.998223801066,0.985790408526,0.96269982238,0.91296625222,0.827708703375,0.772646536412,0.753108348135,0.774422735346,0.754884547069,0.753108348135,0.790408525755,0.86323268206,0.9378330373,0.976909413854,0.998223801066,1.0,1.00177619893,1.00177619893,1.00177619893
1.00177619893,1.00177619893,1.0,1.0,1.00177619893,1.00177619893,0.998223801066,0.996447602131,0.996447602131,0.994671403197,0.973357015986,0.932504440497,0.857904085258,0.714031971581,0.61811722913,0.557726465364,0.53108348135,0.534635879218,0.557726465364,0.632326820604,0.785079928952,0.893428063943,0.960923623446,0.992895204263,0.998223801066,1.00177619893,1.0,1.00177619893
